Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
l;recursive_merge.c;40;0.5112266540527344;0-2;LSB bit-flip
l;recursive_merge.c;40;1.727583885192871;0-2;LSB bit-flip
X;recursive_merge.c;40;0.8887579441070557;0-2;LSB bit-flip
X;recursive_merge.c;40;1.2186145782470703;0-2;LSB bit-flip
X;recursive_merge.c;40;0.7557625770568848;0-2;LSB bit-flip
X;recursive_merge.c;40;0.6945781707763672;0-2;LSB bit-flip
X;recursive_merge.c;40;1.636078119277954;0-2;LSB bit-flip
l;recursive_merge.c;40;1.0465455055236816;0-2;LSB bit-flip
X;recursive_merge.c;40;1.7679924964904785;0-2;LSB bit-flip
r;recursive_merge.c;40;1.3258099555969238;0-2;LSB bit-flip
l;recursive_merge.c;40;0.9917604923248291;0-2;LSB bit-flip
X;recursive_merge.c;40;1.521118402481079;0-2;LSB bit-flip
l;recursive_merge.c;40;0.9642250537872314;0-2;LSB bit-flip
X;recursive_merge.c;40;1.6495823860168457;0-2;LSB bit-flip
l;recursive_merge.c;40;0.7804145812988281;0-2;LSB bit-flip
l;recursive_merge.c;40;1.135392427444458;0-2;LSB bit-flip
data;recursive_merge.c;68;1.258420705795288;0-2;LSB bit-flip
l;recursive_merge.c;40;1.409803867340088;0-2;LSB bit-flip
X;recursive_merge.c;40;1.319854974746704;0-2;LSB bit-flip
X;recursive_merge.c;40;1.34975004196167;0-2;LSB bit-flip
r;recursive_merge.c;40;0.7886781692504883;0-2;LSB bit-flip
size;recursive_merge.c;66;1.054492473602295;0-2;LSB bit-flip
l;recursive_merge.c;40;1.0554490089416504;0-2;LSB bit-flip
l;recursive_merge.c;40;0.7573621273040771;0-2;LSB bit-flip
l;recursive_merge.c;40;0.5409533977508545;0-2;LSB bit-flip
l;recursive_merge.c;40;1.3890635967254639;0-2;LSB bit-flip
l;recursive_merge.c;40;1.0362257957458496;0-2;LSB bit-flip
X;recursive_merge.c;40;1.0582706928253174;0-2;LSB bit-flip
X;recursive_merge.c;40;0.7585978507995605;0-2;LSB bit-flip
X;recursive_merge.c;40;1.3358960151672363;0-2;LSB bit-flip
l;recursive_merge.c;40;0.9928073883056641;0-2;LSB bit-flip
X;recursive_merge.c;40;1.4678642749786377;0-2;LSB bit-flip
mid;recursive_merge.c;43;0.7456915378570557;0-2;LSB bit-flip
l;recursive_merge.c;40;1.0154545307159424;0-2;LSB bit-flip
X;recursive_merge.c;40;1.3109650611877441;0-2;LSB bit-flip
X;recursive_merge.c;40;0.8942813873291016;0-2;LSB bit-flip
