Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.7267286777496338;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.41625475883483887;0-2;LSB bit-flip
load_time;rtld.c;216;0.5616796016693115;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.4918806552886963;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.7294938564300537;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.6708574295043945;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.9519052505493164;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.30988359451293945;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;1.1061346530914307;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.6173896789550781;0-2;LSB bit-flip
version_info;rtld.c;747;0.3064556121826172;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.5942385196685791;0-2;LSB bit-flip
audit_list;rtld.c;124;0.41956233978271484;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.20001578330993652;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;1.066654920578003;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;1.0158674716949463;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.7664129734039307;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.19449472427368164;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.47632718086242676;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.6849641799926758;0-2;LSB bit-flip
fd;dl-load.c;889;0.366546630859375;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.19076776504516602;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.9481451511383057;0-2;LSB bit-flip
audit_list;rtld.c;124;0.638190507888794;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.5450894832611084;0-2;LSB bit-flip
start_time;rtld.c;217;0.9564354419708252;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.6255428791046143;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.8032317161560059;0-2;LSB bit-flip
version_info;rtld.c;747;0.19562411308288574;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.9409449100494385;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.5211813449859619;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.4773714542388916;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.8737192153930664;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.22077083587646484;0-2;LSB bit-flip
audit_list;rtld.c;124;0.757190465927124;0-2;LSB bit-flip
audit_list;rtld.c;124;0.5420434474945068;0-2;LSB bit-flip
library_path;rtld.c;743;0.7253801822662354;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.6464838981628418;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;1.088353157043457;0-2;LSB bit-flip
_rtld_local;rtld.c;162;1.0354430675506592;0-2;LSB bit-flip
rtld_total_time;rtld.c;326;0.15848302841186523;0-2;LSB bit-flip
library_path;rtld.c;743;0.8233606815338135;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.8648881912231445;0-2;LSB bit-flip
library_path;rtld.c;743;0.2958219051361084;0-2;LSB bit-flip
start_time;rtld.c;217;0.2391204833984375;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.34323763847351074;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.9085752964019775;0-2;LSB bit-flip
version_info;rtld.c;747;1.125565767288208;0-2;LSB bit-flip
start_time;rtld.c;217;0.6023578643798828;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.6718754768371582;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.5254240036010742;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.8807275295257568;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;1.0953171253204346;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.8149845600128174;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.1688075065612793;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.6702084541320801;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.19833874702453613;0-2;LSB bit-flip
load_time;rtld.c;216;0.2896592617034912;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.8467462062835693;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.5442242622375488;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.6537117958068848;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.4878087043762207;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.6144795417785645;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.6824507713317871;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.5342984199523926;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.5820150375366211;0-2;LSB bit-flip
library_path;rtld.c;743;0.23343133926391602;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.484771728515625;0-2;LSB bit-flip
load_time;rtld.c;216;0.937035083770752;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;1.0651378631591797;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.5558638572692871;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;1.1290910243988037;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.4225585460662842;0-2;LSB bit-flip
__PRETTY_FUNCTION__;rtld.c;0;0.8969216346740723;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.4152226448059082;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.6922910213470459;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.735267162322998;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.38403892517089844;0-2;LSB bit-flip
file_size;rtld.c;794;0.8274211883544922;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.2826509475708008;0-2;LSB bit-flip
library_path;rtld.c;743;0.7695109844207764;0-2;LSB bit-flip
relocate_time;rtld.c;215;1.1559860706329346;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.7822084426879883;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.7236590385437012;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.2818624973297119;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.42978477478027344;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.24003100395202637;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;1.133641242980957;0-2;LSB bit-flip
_rtld_local;rtld.c;162;1.0326776504516602;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.9238460063934326;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.4155561923980713;0-2;LSB bit-flip
rtld_total_time;rtld.c;326;1.0542058944702148;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.3230020999908447;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.21879100799560547;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.4339592456817627;0-2;LSB bit-flip
start_time;rtld.c;217;0.370098352432251;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.2768106460571289;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.6708636283874512;0-2;LSB bit-flip
_dl_argv;rtld.c;86;1.0443737506866455;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.7690136432647705;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.8636739253997803;0-2;LSB bit-flip
start_time;rtld.c;217;0.6360750198364258;0-2;LSB bit-flip
version_info;rtld.c;747;1.1634111404418945;0-2;LSB bit-flip
_rtld_global;rtld.c;140;1.0723004341125488;0-2;LSB bit-flip
load_time;rtld.c;216;0.3256194591522217;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.7867295742034912;0-2;LSB bit-flip
audit_list;rtld.c;124;0.8745884895324707;0-2;LSB bit-flip
load_time;rtld.c;216;0.597764253616333;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.44304728507995605;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.935488224029541;0-2;LSB bit-flip
audit_list;rtld.c;124;1.1554126739501953;0-2;LSB bit-flip
any_debug;rtld.c;2239;1.0286550521850586;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.4994316101074219;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.39207887649536133;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.9390928745269775;0-2;LSB bit-flip
_dl_argc;rtld.c;82;1.1273455619812012;0-2;LSB bit-flip
file_size;rtld.c;794;0.4564049243927002;0-2;LSB bit-flip
version_info;rtld.c;747;1.0217468738555908;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.17297577857971191;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.4836924076080322;0-2;LSB bit-flip
start_time;rtld.c;217;0.3079841136932373;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.22234058380126953;0-2;LSB bit-flip
library_path;rtld.c;743;0.7754654884338379;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.32702040672302246;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.8710610866546631;0-2;LSB bit-flip
library_path;rtld.c;743;0.9924578666687012;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.8921844959259033;0-2;LSB bit-flip
library_path;rtld.c;743;0.8729777336120605;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.8709902763366699;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.2841818332672119;0-2;LSB bit-flip
start_time;rtld.c;217;0.37847018241882324;0-2;LSB bit-flip
library_path;rtld.c;743;0.6221969127655029;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.7097892761230469;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.6563024520874023;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;1.0629830360412598;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.524787425994873;0-2;LSB bit-flip
preload_file;rtld.c;1551;0.2617671489715576;0-2;LSB bit-flip
load_time;rtld.c;216;0.6135463714599609;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.6082816123962402;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.6045787334442139;0-2;LSB bit-flip
load_time;rtld.c;216;0.359968900680542;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.8244221210479736;0-2;LSB bit-flip
preload_file;rtld.c;1551;0.42870330810546875;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;1.0097320079803467;0-2;LSB bit-flip
load_time;rtld.c;216;0.5352973937988281;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.23908233642578125;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.7124695777893066;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.46581315994262695;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.8763411045074463;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.4310643672943115;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.2355661392211914;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.9868791103363037;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.8626163005828857;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.9644429683685303;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.44513702392578125;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.28794264793395996;0-2;LSB bit-flip
audit_list;rtld.c;124;0.41355347633361816;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.343766450881958;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.9611577987670898;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.8693406581878662;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;1.1514296531677246;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.9920156002044678;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.37360668182373047;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.5324671268463135;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.6811277866363525;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.9589574337005615;0-2;LSB bit-flip
library_path;rtld.c;743;0.5830340385437012;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.7409393787384033;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.3537559509277344;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;1.0971405506134033;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.7480149269104004;0-2;LSB bit-flip
preload_file;rtld.c;1551;1.109022855758667;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.3663811683654785;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;1.1558451652526855;0-2;LSB bit-flip
version_info;rtld.c;747;0.9298710823059082;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.7495946884155273;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.6565079689025879;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.7503883838653564;0-2;LSB bit-flip
load_time;rtld.c;216;0.6942856311798096;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.3583967685699463;0-2;LSB bit-flip
_rtld_global;rtld.c;140;1.124300479888916;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.8812990188598633;0-2;LSB bit-flip
load_time;rtld.c;216;0.7013645172119141;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.30145740509033203;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.21398544311523438;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.9034128189086914;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;1.059356927871704;0-2;LSB bit-flip
load_time;rtld.c;216;0.29903292655944824;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.6579899787902832;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.515557050704956;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.9757018089294434;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.2423419952392578;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.24387550354003906;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.6133615970611572;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.7372372150421143;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.479780912399292;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.3956634998321533;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.2647056579589844;0-2;LSB bit-flip
preloadlist;rtld.c;745;1.0565388202667236;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.784996747970581;0-2;LSB bit-flip
preload_file;rtld.c;1551;0.5788202285766602;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.5818784236907959;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.2236630916595459;0-2;LSB bit-flip
load_time;rtld.c;216;0.6279056072235107;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.5205090045928955;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.7988543510437012;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.9304745197296143;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.6716299057006836;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.8276495933532715;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;1.0549607276916504;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;1.0158183574676514;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.27439260482788086;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;1.0401618480682373;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.3006932735443115;0-2;LSB bit-flip
library_path;rtld.c;743;0.9159026145935059;0-2;LSB bit-flip
start_time;rtld.c;217;0.9076018333435059;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.9015982151031494;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.9811689853668213;0-2;LSB bit-flip
_dl_argc;rtld.c;82;1.133955717086792;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.734853982925415;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.7310140132904053;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.24147510528564453;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.8733832836151123;0-2;LSB bit-flip
any_debug;rtld.c;2239;1.0116305351257324;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;1.0935025215148926;0-2;LSB bit-flip
_dl_argv;rtld.c;86;1.0532097816467285;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.23423361778259277;0-2;LSB bit-flip
preload_file;rtld.c;1551;0.8339142799377441;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.39855384826660156;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.5261349678039551;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.18175101280212402;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.41765594482421875;0-2;LSB bit-flip
relocate_time;rtld.c;215;1.0695292949676514;0-2;LSB bit-flip
start_time;rtld.c;217;0.8731906414031982;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.7635147571563721;0-2;LSB bit-flip
preload_file;rtld.c;1551;0.7616236209869385;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.8739609718322754;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.8657772541046143;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.31086015701293945;0-2;LSB bit-flip
start_time;rtld.c;217;0.2821800708770752;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;1.0247740745544434;0-2;LSB bit-flip
load_time;rtld.c;216;1.0036263465881348;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.5471370220184326;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.8197848796844482;0-2;LSB bit-flip
load_time;rtld.c;216;0.8789963722229004;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.18207955360412598;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.5249190330505371;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.18330764770507812;0-2;LSB bit-flip
load_time;rtld.c;216;1.0840024948120117;0-2;LSB bit-flip
version_info;rtld.c;747;0.2854020595550537;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.7294683456420898;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.5103373527526855;0-2;LSB bit-flip
audit_list;rtld.c;124;0.40551257133483887;0-2;LSB bit-flip
_rtld_global;rtld.c;140;1.0266079902648926;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.757291316986084;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.5343067646026611;0-2;LSB bit-flip
preloadlist;rtld.c;745;1.155189037322998;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.7825906276702881;0-2;LSB bit-flip
library_path;rtld.c;743;0.8813509941101074;0-2;LSB bit-flip
library_path;rtld.c;743;0.8549435138702393;0-2;LSB bit-flip
start_time;rtld.c;217;1.0186045169830322;0-2;LSB bit-flip
start_time;rtld.c;217;0.9670069217681885;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.669522762298584;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.1742842197418213;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.8795604705810547;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.9208779335021973;0-2;LSB bit-flip
start_time;rtld.c;217;0.2871232032775879;0-2;LSB bit-flip
audit_list;rtld.c;124;1.1201980113983154;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.8891556262969971;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.8000681400299072;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.46225762367248535;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.4345252513885498;0-2;LSB bit-flip
load_time;rtld.c;216;1.1394610404968262;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.6089799404144287;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.1992170810699463;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.37204933166503906;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.2515902519226074;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.2921879291534424;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.6074013710021973;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.2957320213317871;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.23210477828979492;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.4428846836090088;0-2;LSB bit-flip
library_path;rtld.c;743;0.20416688919067383;0-2;LSB bit-flip
version_info;rtld.c;747;0.6490864753723145;0-2;LSB bit-flip
argv;binary_search.c;48;0.2714838981628418;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.31734466552734375;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.7048027515411377;0-2;LSB bit-flip
start_time;rtld.c;217;1.1473760604858398;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.5586013793945312;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.3197641372680664;0-2;LSB bit-flip
platform;dl-hwcaps.c;37;0.5540452003479004;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.30252838134765625;0-2;LSB bit-flip
version_info;rtld.c;747;0.9281814098358154;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.7944133281707764;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;1.1063287258148193;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.6994476318359375;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.3902711868286133;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.5880448818206787;0-2;LSB bit-flip
version_info;rtld.c;747;0.36191391944885254;0-2;LSB bit-flip
file_size;rtld.c;794;0.2180337905883789;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.8572936058044434;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.7709879875183105;0-2;LSB bit-flip
load_time;rtld.c;216;0.49303293228149414;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.9578676223754883;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.4616272449493408;0-2;LSB bit-flip
relocate_time;rtld.c;215;1.1261415481567383;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.4679265022277832;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.9522457122802734;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.5110900402069092;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.8814899921417236;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.8746161460876465;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.7275502681732178;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;1.103179693222046;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.24599719047546387;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.3092682361602783;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.7956118583679199;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.4804368019104004;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;1.087480068206787;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.9543204307556152;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.8774731159210205;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.908191442489624;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.8748443126678467;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;1.0876610279083252;0-2;LSB bit-flip
rtld_total_time;rtld.c;326;0.7208516597747803;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.7950186729431152;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.9630916118621826;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.5937325954437256;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.5112993717193604;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.5731055736541748;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.8120884895324707;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.259230375289917;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.39559173583984375;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.830918550491333;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.5164060592651367;0-2;LSB bit-flip
library_path;rtld.c;743;0.9555535316467285;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.8002312183380127;0-2;LSB bit-flip
library_path;rtld.c;743;0.6684703826904297;0-2;LSB bit-flip
version_info;rtld.c;747;1.0169589519500732;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;1.123918056488037;0-2;LSB bit-flip
audit_list;rtld.c;124;0.26569128036499023;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.4986443519592285;0-2;LSB bit-flip
__PRETTY_FUNCTION__;rtld.c;0;0.43582653999328613;0-2;LSB bit-flip
audit_list;rtld.c;124;0.6782424449920654;0-2;LSB bit-flip
start_time;rtld.c;217;0.7202990055084229;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.21749544143676758;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.9775063991546631;0-2;LSB bit-flip
_rtld_local;rtld.c;162;1.0842041969299316;0-2;LSB bit-flip
audit_list;rtld.c;124;0.33732151985168457;0-2;LSB bit-flip
